id,notumor,meningioma,pituitary,glioma
375,notumor/Tr-no_1336.jpg,meningioma/Tr-me_1246.jpg,pituitary/Tr-pi_1336.jpg,glioma/Tr-gl_1336.jpg
376,notumor/Tr-no_1337.jpg,meningioma/Tr-me_1247.jpg,pituitary/Tr-pi_1337.jpg,glioma/Tr-gl_1337.jpg
377,notumor/Tr-no_1338.jpg,meningioma/Tr-me_1248.jpg,pituitary/Tr-pi_1338.jpg,glioma/Tr-gl_1338.jpg
378,notumor/Tr-no_1339.jpg,meningioma/Tr-me_1249.jpg,pituitary/Tr-pi_1339.jpg,glioma/Tr-gl_1339.jpg
379,notumor/Tr-no_134.jpg,meningioma/Tr-me_125.jpg,pituitary/Tr-pi_134.jpg,glioma/Tr-gl_134.jpg
380,notumor/Tr-no_1340.jpg,meningioma/Tr-me_1250.jpg,pituitary/Tr-pi_1340.jpg,glioma/Tr-gl_1340.jpg
381,notumor/Tr-no_1341.jpg,meningioma/Tr-me_1251.jpg,pituitary/Tr-pi_1341.jpg,glioma/Tr-gl_1341.jpg
382,notumor/Tr-no_1342.jpg,meningioma/Tr-me_1252.jpg,pituitary/Tr-pi_1342.jpg,glioma/Tr-gl_1342.jpg
383,notumor/Tr-no_1343.jpg,meningioma/Tr-me_1253.jpg,pituitary/Tr-pi_1343.jpg,glioma/Tr-gl_1343.jpg
384,notumor/Tr-no_1344.jpg,meningioma/Tr-me_1254.jpg,pituitary/Tr-pi_1344.jpg,glioma/Tr-gl_1344.jpg
385,notumor/Tr-no_1345.jpg,meningioma/Tr-me_1255.jpg,pituitary/Tr-pi_1345.jpg,glioma/Tr-gl_1345.jpg
386,notumor/Tr-no_1346.jpg,meningioma/Tr-me_1256.jpg,pituitary/Tr-pi_1346.jpg,glioma/Tr-gl_1346.jpg
387,notumor/Tr-no_1347.jpg,meningioma/Tr-me_1257.jpg,pituitary/Tr-pi_1347.jpg,glioma/Tr-gl_1347.jpg
388,notumor/Tr-no_1348.jpg,meningioma/Tr-me_1258.jpg,pituitary/Tr-pi_1348.jpg,glioma/Tr-gl_1348.jpg
389,notumor/Tr-no_1349.jpg,meningioma/Tr-me_1259.jpg,pituitary/Tr-pi_1349.jpg,glioma/Tr-gl_1349.jpg
390,notumor/Tr-no_135.jpg,meningioma/Tr-me_126.jpg,pituitary/Tr-pi_135.jpg,glioma/Tr-gl_135.jpg
391,notumor/Tr-no_1350.jpg,meningioma/Tr-me_1260.jpg,pituitary/Tr-pi_1350.jpg,glioma/Tr-gl_1350.jpg
392,notumor/Tr-no_1351.jpg,meningioma/Tr-me_1261.jpg,pituitary/Tr-pi_1351.jpg,glioma/Tr-gl_1351.jpg
393,notumor/Tr-no_1352.jpg,meningioma/Tr-me_1262.jpg,pituitary/Tr-pi_1352.jpg,glioma/Tr-gl_1352.jpg
394,notumor/Tr-no_1353.jpg,meningioma/Tr-me_1263.jpg,pituitary/Tr-pi_1353.jpg,glioma/Tr-gl_1353.jpg
395,notumor/Tr-no_1354.jpg,meningioma/Tr-me_1264.jpg,pituitary/Tr-pi_1354.jpg,glioma/Tr-gl_1354.jpg
396,notumor/Tr-no_1355.jpg,meningioma/Tr-me_1265.jpg,pituitary/Tr-pi_1355.jpg,glioma/Tr-gl_1355.jpg
397,notumor/Tr-no_1356.jpg,meningioma/Tr-me_1266.jpg,pituitary/Tr-pi_1356.jpg,glioma/Tr-gl_1356.jpg
398,notumor/Tr-no_1357.jpg,meningioma/Tr-me_1267.jpg,pituitary/Tr-pi_1357.jpg,glioma/Tr-gl_1357.jpg
399,notumor/Tr-no_1358.jpg,meningioma/Tr-me_1268.jpg,pituitary/Tr-pi_1358.jpg,glioma/Tr-gl_1358.jpg
400,notumor/Tr-no_1359.jpg,meningioma/Tr-me_1269.jpg,pituitary/Tr-pi_1359.jpg,glioma/Tr-gl_1359.jpg
401,notumor/Tr-no_136.jpg,meningioma/Tr-me_127.jpg,pituitary/Tr-pi_136.jpg,glioma/Tr-gl_136.jpg
402,notumor/Tr-no_1360.jpg,meningioma/Tr-me_1270.jpg,pituitary/Tr-pi_1360.jpg,glioma/Tr-gl_1360.jpg
403,notumor/Tr-no_1361.jpg,meningioma/Tr-me_1271.jpg,pituitary/Tr-pi_1361.jpg,glioma/Tr-gl_1361.jpg
404,notumor/Tr-no_1362.jpg,meningioma/Tr-me_1272.jpg,pituitary/Tr-pi_1362.jpg,glioma/Tr-gl_1362.jpg
405,notumor/Tr-no_1363.jpg,meningioma/Tr-me_1273.jpg,pituitary/Tr-pi_1363.jpg,glioma/Tr-gl_1363.jpg
406,notumor/Tr-no_1364.jpg,meningioma/Tr-me_1274.jpg,pituitary/Tr-pi_1364.jpg,glioma/Tr-gl_1364.jpg
407,notumor/Tr-no_1365.jpg,meningioma/Tr-me_1275.jpg,pituitary/Tr-pi_1365.jpg,glioma/Tr-gl_1365.jpg
408,notumor/Tr-no_1366.jpg,meningioma/Tr-me_1276.jpg,pituitary/Tr-pi_1366.jpg,glioma/Tr-gl_1366.jpg
409,notumor/Tr-no_1367.jpg,meningioma/Tr-me_1277.jpg,pituitary/Tr-pi_1367.jpg,glioma/Tr-gl_1367.jpg
410,notumor/Tr-no_1368.jpg,meningioma/Tr-me_1278.jpg,pituitary/Tr-pi_1368.jpg,glioma/Tr-gl_1368.jpg
411,notumor/Tr-no_1369.jpg,meningioma/Tr-me_1279.jpg,pituitary/Tr-pi_1369.jpg,glioma/Tr-gl_1369.jpg
412,notumor/Tr-no_137.jpg,meningioma/Tr-me_128.jpg,pituitary/Tr-pi_137.jpg,glioma/Tr-gl_137.jpg
413,notumor/Tr-no_1370.jpg,meningioma/Tr-me_1280.jpg,pituitary/Tr-pi_1370.jpg,glioma/Tr-gl_1370.jpg
414,notumor/Tr-no_1371.jpg,meningioma/Tr-me_1281.jpg,pituitary/Tr-pi_1371.jpg,glioma/Tr-gl_1371.jpg
415,notumor/Tr-no_1372.jpg,meningioma/Tr-me_1282.jpg,pituitary/Tr-pi_1372.jpg,glioma/Tr-gl_1372.jpg
416,notumor/Tr-no_1373.jpg,meningioma/Tr-me_1283.jpg,pituitary/Tr-pi_1373.jpg,glioma/Tr-gl_1373.jpg
417,notumor/Tr-no_1374.jpg,meningioma/Tr-me_1284.jpg,pituitary/Tr-pi_1374.jpg,glioma/Tr-gl_1374.jpg
418,notumor/Tr-no_1375.jpg,meningioma/Tr-me_1285.jpg,pituitary/Tr-pi_1375.jpg,glioma/Tr-gl_1375.jpg
419,notumor/Tr-no_1376.jpg,meningioma/Tr-me_1286.jpg,pituitary/Tr-pi_1376.jpg,glioma/Tr-gl_1376.jpg
420,notumor/Tr-no_1377.jpg,meningioma/Tr-me_1287.jpg,pituitary/Tr-pi_1377.jpg,glioma/Tr-gl_1377.jpg
421,notumor/Tr-no_1378.jpg,meningioma/Tr-me_1288.jpg,pituitary/Tr-pi_1378.jpg,glioma/Tr-gl_1378.jpg
422,notumor/Tr-no_1379.jpg,meningioma/Tr-me_1289.jpg,pituitary/Tr-pi_1379.jpg,glioma/Tr-gl_1379.jpg
423,notumor/Tr-no_138.jpg,meningioma/Tr-me_129.jpg,pituitary/Tr-pi_138.jpg,glioma/Tr-gl_138.jpg
424,notumor/Tr-no_1380.jpg,meningioma/Tr-me_1290.jpg,pituitary/Tr-pi_1380.jpg,glioma/Tr-gl_1380.jpg
425,notumor/Tr-no_1381.jpg,meningioma/Tr-me_1291.jpg,pituitary/Tr-pi_1381.jpg,glioma/Tr-gl_1381.jpg
426,notumor/Tr-no_1382.jpg,meningioma/Tr-me_1292.jpg,pituitary/Tr-pi_1382.jpg,glioma/Tr-gl_1382.jpg
427,notumor/Tr-no_1383.jpg,meningioma/Tr-me_1293.jpg,pituitary/Tr-pi_1383.jpg,glioma/Tr-gl_1383.jpg
428,notumor/Tr-no_1384.jpg,meningioma/Tr-me_1294.jpg,pituitary/Tr-pi_1384.jpg,glioma/Tr-gl_1384.jpg
429,notumor/Tr-no_1385.jpg,meningioma/Tr-me_1295.jpg,pituitary/Tr-pi_1385.jpg,glioma/Tr-gl_1385.jpg
430,notumor/Tr-no_1386.jpg,meningioma/Tr-me_1296.jpg,pituitary/Tr-pi_1386.jpg,glioma/Tr-gl_1386.jpg
431,notumor/Tr-no_1387.jpg,meningioma/Tr-me_1297.jpg,pituitary/Tr-pi_1387.jpg,glioma/Tr-gl_1387.jpg
432,notumor/Tr-no_1388.jpg,meningioma/Tr-me_1298.jpg,pituitary/Tr-pi_1388.jpg,glioma/Tr-gl_1388.jpg
433,notumor/Tr-no_1389.jpg,meningioma/Tr-me_1299.jpg,pituitary/Tr-pi_1389.jpg,glioma/Tr-gl_1389.jpg
434,notumor/Tr-no_139.jpg,meningioma/Tr-me_13.jpg,pituitary/Tr-pi_139.jpg,glioma/Tr-gl_139.jpg
435,notumor/Tr-no_1390.jpg,meningioma/Tr-me_130.jpg,pituitary/Tr-pi_1390.jpg,glioma/Tr-gl_1390.jpg
436,notumor/Tr-no_1391.jpg,meningioma/Tr-me_1300.jpg,pituitary/Tr-pi_1391.jpg,glioma/Tr-gl_1391.jpg
437,notumor/Tr-no_1392.jpg,meningioma/Tr-me_131.jpg,pituitary/Tr-pi_1392.jpg,glioma/Tr-gl_1392.jpg
438,notumor/Tr-no_1393.jpg,meningioma/Tr-me_132.jpg,pituitary/Tr-pi_1393.jpg,glioma/Tr-gl_1393.jpg
439,notumor/Tr-no_1394.jpg,meningioma/Tr-me_133.jpg,pituitary/Tr-pi_1394.jpg,glioma/Tr-gl_1394.jpg
440,notumor/Tr-no_1395.jpg,meningioma/Tr-me_134.jpg,pituitary/Tr-pi_1395.jpg,glioma/Tr-gl_1395.jpg
441,notumor/Tr-no_1396.jpg,meningioma/Tr-me_135.jpg,pituitary/Tr-pi_1396.jpg,glioma/Tr-gl_1396.jpg
442,notumor/Tr-no_1397.jpg,meningioma/Tr-me_136.jpg,pituitary/Tr-pi_1397.jpg,glioma/Tr-gl_1397.jpg
443,notumor/Tr-no_1398.jpg,meningioma/Tr-me_137.jpg,pituitary/Tr-pi_1398.jpg,glioma/Tr-gl_1398.jpg
444,notumor/Tr-no_1399.jpg,meningioma/Tr-me_138.jpg,pituitary/Tr-pi_1399.jpg,glioma/Tr-gl_1399.jpg
445,notumor/Tr-no_14.jpg,meningioma/Tr-me_139.jpg,pituitary/Tr-pi_14.jpg,glioma/Tr-gl_14.jpg
446,notumor/Tr-no_140.jpg,meningioma/Tr-me_14.jpg,pituitary/Tr-pi_140.jpg,glioma/Tr-gl_140.jpg
447,notumor/Tr-no_1400.jpg,meningioma/Tr-me_140.jpg,pituitary/Tr-pi_1400.jpg,glioma/Tr-gl_1400.jpg
448,notumor/Tr-no_141.jpg,meningioma/Tr-me_141.jpg,pituitary/Tr-pi_141.jpg,glioma/Tr-gl_141.jpg
449,notumor/Tr-no_142.jpg,meningioma/Tr-me_142.jpg,pituitary/Tr-pi_142.jpg,glioma/Tr-gl_142.jpg
450,notumor/Tr-no_143.jpg,meningioma/Tr-me_143.jpg,pituitary/Tr-pi_143.jpg,glioma/Tr-gl_143.jpg
451,notumor/Tr-no_144.jpg,meningioma/Tr-me_144.jpg,pituitary/Tr-pi_144.jpg,glioma/Tr-gl_144.jpg
452,notumor/Tr-no_145.jpg,meningioma/Tr-me_145.jpg,pituitary/Tr-pi_145.jpg,glioma/Tr-gl_145.jpg
453,notumor/Tr-no_146.jpg,meningioma/Tr-me_146.jpg,pituitary/Tr-pi_146.jpg,glioma/Tr-gl_146.jpg
454,notumor/Tr-no_147.jpg,meningioma/Tr-me_147.jpg,pituitary/Tr-pi_147.jpg,glioma/Tr-gl_147.jpg
455,notumor/Tr-no_148.jpg,meningioma/Tr-me_148.jpg,pituitary/Tr-pi_148.jpg,glioma/Tr-gl_148.jpg
456,notumor/Tr-no_149.jpg,meningioma/Tr-me_149.jpg,pituitary/Tr-pi_149.jpg,glioma/Tr-gl_149.jpg
457,notumor/Tr-no_15.jpg,meningioma/Tr-me_15.jpg,pituitary/Tr-pi_15.jpg,glioma/Tr-gl_15.jpg
458,notumor/Tr-no_150.jpg,meningioma/Tr-me_150.jpg,pituitary/Tr-pi_150.jpg,glioma/Tr-gl_150.jpg
459,notumor/Tr-no_151.jpg,meningioma/Tr-me_151.jpg,pituitary/Tr-pi_151.jpg,glioma/Tr-gl_151.jpg
460,notumor/Tr-no_152.jpg,meningioma/Tr-me_152.jpg,pituitary/Tr-pi_152.jpg,glioma/Tr-gl_152.jpg
461,notumor/Tr-no_153.jpg,meningioma/Tr-me_153.jpg,pituitary/Tr-pi_153.jpg,glioma/Tr-gl_153.jpg
462,notumor/Tr-no_154.jpg,meningioma/Tr-me_154.jpg,pituitary/Tr-pi_154.jpg,glioma/Tr-gl_154.jpg
463,notumor/Tr-no_155.jpg,meningioma/Tr-me_155.jpg,pituitary/Tr-pi_155.jpg,glioma/Tr-gl_155.jpg
464,notumor/Tr-no_156.jpg,meningioma/Tr-me_156.jpg,pituitary/Tr-pi_156.jpg,glioma/Tr-gl_156.jpg
465,notumor/Tr-no_157.jpg,meningioma/Tr-me_157.jpg,pituitary/Tr-pi_157.jpg,glioma/Tr-gl_157.jpg
466,notumor/Tr-no_158.jpg,meningioma/Tr-me_158.jpg,pituitary/Tr-pi_158.jpg,glioma/Tr-gl_158.jpg
467,notumor/Tr-no_159.jpg,meningioma/Tr-me_159.jpg,pituitary/Tr-pi_159.jpg,glioma/Tr-gl_159.jpg
468,notumor/Tr-no_16.jpg,meningioma/Tr-me_16.jpg,pituitary/Tr-pi_16.jpg,glioma/Tr-gl_16.jpg
469,notumor/Tr-no_160.jpg,meningioma/Tr-me_160.jpg,pituitary/Tr-pi_160.jpg,glioma/Tr-gl_160.jpg
470,notumor/Tr-no_161.jpg,meningioma/Tr-me_161.jpg,pituitary/Tr-pi_161.jpg,glioma/Tr-gl_161.jpg
471,notumor/Tr-no_162.jpg,meningioma/Tr-me_162.jpg,pituitary/Tr-pi_162.jpg,glioma/Tr-gl_162.jpg
472,notumor/Tr-no_163.jpg,meningioma/Tr-me_163.jpg,pituitary/Tr-pi_163.jpg,glioma/Tr-gl_163.jpg
473,notumor/Tr-no_164.jpg,meningioma/Tr-me_164.jpg,pituitary/Tr-pi_164.jpg,glioma/Tr-gl_164.jpg
474,notumor/Tr-no_165.jpg,meningioma/Tr-me_165.jpg,pituitary/Tr-pi_165.jpg,glioma/Tr-gl_165.jpg
475,notumor/Tr-no_166.jpg,meningioma/Tr-me_166.jpg,pituitary/Tr-pi_166.jpg,glioma/Tr-gl_166.jpg
476,notumor/Tr-no_167.jpg,meningioma/Tr-me_167.jpg,pituitary/Tr-pi_167.jpg,glioma/Tr-gl_167.jpg
477,notumor/Tr-no_168.jpg,meningioma/Tr-me_168.jpg,pituitary/Tr-pi_168.jpg,glioma/Tr-gl_168.jpg
478,notumor/Tr-no_169.jpg,meningioma/Tr-me_169.jpg,pituitary/Tr-pi_169.jpg,glioma/Tr-gl_169.jpg
479,notumor/Tr-no_17.jpg,meningioma/Tr-me_17.jpg,pituitary/Tr-pi_17.jpg,glioma/Tr-gl_17.jpg
480,notumor/Tr-no_170.jpg,meningioma/Tr-me_170.jpg,pituitary/Tr-pi_170.jpg,glioma/Tr-gl_170.jpg
481,notumor/Tr-no_171.jpg,meningioma/Tr-me_171.jpg,pituitary/Tr-pi_171.jpg,glioma/Tr-gl_171.jpg
482,notumor/Tr-no_172.jpg,meningioma/Tr-me_172.jpg,pituitary/Tr-pi_172.jpg,glioma/Tr-gl_172.jpg
483,notumor/Tr-no_173.jpg,meningioma/Tr-me_173.jpg,pituitary/Tr-pi_173.jpg,glioma/Tr-gl_173.jpg
484,notumor/Tr-no_174.jpg,meningioma/Tr-me_174.jpg,pituitary/Tr-pi_174.jpg,glioma/Tr-gl_174.jpg
485,notumor/Tr-no_175.jpg,meningioma/Tr-me_175.jpg,pituitary/Tr-pi_175.jpg,glioma/Tr-gl_175.jpg
486,notumor/Tr-no_176.jpg,meningioma/Tr-me_176.jpg,pituitary/Tr-pi_176.jpg,glioma/Tr-gl_176.jpg
487,notumor/Tr-no_177.jpg,meningioma/Tr-me_177.jpg,pituitary/Tr-pi_177.jpg,glioma/Tr-gl_177.jpg
488,notumor/Tr-no_178.jpg,meningioma/Tr-me_178.jpg,pituitary/Tr-pi_178.jpg,glioma/Tr-gl_178.jpg
489,notumor/Tr-no_179.jpg,meningioma/Tr-me_179.jpg,pituitary/Tr-pi_179.jpg,glioma/Tr-gl_179.jpg
490,notumor/Tr-no_18.jpg,meningioma/Tr-me_18.jpg,pituitary/Tr-pi_18.jpg,glioma/Tr-gl_18.jpg
491,notumor/Tr-no_180.jpg,meningioma/Tr-me_180.jpg,pituitary/Tr-pi_180.jpg,glioma/Tr-gl_180.jpg
492,notumor/Tr-no_181.jpg,meningioma/Tr-me_181.jpg,pituitary/Tr-pi_181.jpg,glioma/Tr-gl_181.jpg
493,notumor/Tr-no_182.jpg,meningioma/Tr-me_182.jpg,pituitary/Tr-pi_182.jpg,glioma/Tr-gl_182.jpg
494,notumor/Tr-no_183.jpg,meningioma/Tr-me_183.jpg,pituitary/Tr-pi_183.jpg,glioma/Tr-gl_183.jpg
495,notumor/Tr-no_184.jpg,meningioma/Tr-me_184.jpg,pituitary/Tr-pi_184.jpg,glioma/Tr-gl_184.jpg
496,notumor/Tr-no_185.jpg,meningioma/Tr-me_185.jpg,pituitary/Tr-pi_185.jpg,glioma/Tr-gl_185.jpg
497,notumor/Tr-no_186.jpg,meningioma/Tr-me_186.jpg,pituitary/Tr-pi_186.jpg,glioma/Tr-gl_186.jpg
498,notumor/Tr-no_187.jpg,meningioma/Tr-me_187.jpg,pituitary/Tr-pi_187.jpg,glioma/Tr-gl_187.jpg
499,notumor/Tr-no_188.jpg,meningioma/Tr-me_188.jpg,pituitary/Tr-pi_188.jpg,glioma/Tr-gl_188.jpg
500,notumor/Tr-no_189.jpg,meningioma/Tr-me_189.jpg,pituitary/Tr-pi_189.jpg,glioma/Tr-gl_189.jpg
501,notumor/Tr-no_19.jpg,meningioma/Tr-me_19.jpg,pituitary/Tr-pi_19.jpg,glioma/Tr-gl_19.jpg
502,notumor/Tr-no_190.jpg,meningioma/Tr-me_190.jpg,pituitary/Tr-pi_190.jpg,glioma/Tr-gl_190.jpg
503,notumor/Tr-no_191.jpg,meningioma/Tr-me_191.jpg,pituitary/Tr-pi_191.jpg,glioma/Tr-gl_191.jpg
504,notumor/Tr-no_192.jpg,meningioma/Tr-me_192.jpg,pituitary/Tr-pi_192.jpg,glioma/Tr-gl_192.jpg
505,notumor/Tr-no_193.jpg,meningioma/Tr-me_193.jpg,pituitary/Tr-pi_193.jpg,glioma/Tr-gl_193.jpg
506,notumor/Tr-no_194.jpg,meningioma/Tr-me_194.jpg,pituitary/Tr-pi_194.jpg,glioma/Tr-gl_194.jpg
507,notumor/Tr-no_195.jpg,meningioma/Tr-me_195.jpg,pituitary/Tr-pi_195.jpg,glioma/Tr-gl_195.jpg
508,notumor/Tr-no_196.jpg,meningioma/Tr-me_196.jpg,pituitary/Tr-pi_196.jpg,glioma/Tr-gl_196.jpg
509,notumor/Tr-no_197.jpg,meningioma/Tr-me_197.jpg,pituitary/Tr-pi_197.jpg,glioma/Tr-gl_197.jpg
510,notumor/Tr-no_198.jpg,meningioma/Tr-me_198.jpg,pituitary/Tr-pi_198.jpg,glioma/Tr-gl_198.jpg
511,notumor/Tr-no_199.jpg,meningioma/Tr-me_199.jpg,pituitary/Tr-pi_199.jpg,glioma/Tr-gl_199.jpg
512,notumor/Tr-no_2.jpg,meningioma/Tr-me_2.jpg,pituitary/Tr-pi_2.jpg,glioma/Tr-gl_2.jpg
513,notumor/Tr-no_20.jpg,meningioma/Tr-me_20.jpg,pituitary/Tr-pi_20.jpg,glioma/Tr-gl_20.jpg
514,notumor/Tr-no_200.jpg,meningioma/Tr-me_200.jpg,pituitary/Tr-pi_200.jpg,glioma/Tr-gl_200.jpg
515,notumor/Tr-no_201.jpg,meningioma/Tr-me_201.jpg,pituitary/Tr-pi_201.jpg,glioma/Tr-gl_201.jpg
516,notumor/Tr-no_202.jpg,meningioma/Tr-me_202.jpg,pituitary/Tr-pi_202.jpg,glioma/Tr-gl_202.jpg
517,notumor/Tr-no_203.jpg,meningioma/Tr-me_203.jpg,pituitary/Tr-pi_203.jpg,glioma/Tr-gl_203.jpg
518,notumor/Tr-no_204.jpg,meningioma/Tr-me_204.jpg,pituitary/Tr-pi_204.jpg,glioma/Tr-gl_204.jpg
519,notumor/Tr-no_205.jpg,meningioma/Tr-me_205.jpg,pituitary/Tr-pi_205.jpg,glioma/Tr-gl_205.jpg
520,notumor/Tr-no_206.jpg,meningioma/Tr-me_206.jpg,pituitary/Tr-pi_206.jpg,glioma/Tr-gl_206.jpg
521,notumor/Tr-no_207.jpg,meningioma/Tr-me_207.jpg,pituitary/Tr-pi_207.jpg,glioma/Tr-gl_207.jpg
522,notumor/Tr-no_208.jpg,meningioma/Tr-me_208.jpg,pituitary/Tr-pi_208.jpg,glioma/Tr-gl_208.jpg
523,notumor/Tr-no_209.jpg,meningioma/Tr-me_209.jpg,pituitary/Tr-pi_209.jpg,glioma/Tr-gl_209.jpg
524,notumor/Tr-no_21.jpg,meningioma/Tr-me_21.jpg,pituitary/Tr-pi_21.jpg,glioma/Tr-gl_21.jpg
525,notumor/Tr-no_210.jpg,meningioma/Tr-me_210.jpg,pituitary/Tr-pi_210.jpg,glioma/Tr-gl_210.jpg
526,notumor/Tr-no_211.jpg,meningioma/Tr-me_211.jpg,pituitary/Tr-pi_211.jpg,glioma/Tr-gl_211.jpg
527,notumor/Tr-no_212.jpg,meningioma/Tr-me_212.jpg,pituitary/Tr-pi_212.jpg,glioma/Tr-gl_212.jpg
528,notumor/Tr-no_213.jpg,meningioma/Tr-me_213.jpg,pituitary/Tr-pi_213.jpg,glioma/Tr-gl_213.jpg
529,notumor/Tr-no_214.jpg,meningioma/Tr-me_214.jpg,pituitary/Tr-pi_214.jpg,glioma/Tr-gl_214.jpg
530,notumor/Tr-no_215.jpg,meningioma/Tr-me_215.jpg,pituitary/Tr-pi_215.jpg,glioma/Tr-gl_215.jpg
531,notumor/Tr-no_216.jpg,meningioma/Tr-me_216.jpg,pituitary/Tr-pi_216.jpg,glioma/Tr-gl_216.jpg
532,notumor/Tr-no_217.jpg,meningioma/Tr-me_217.jpg,pituitary/Tr-pi_217.jpg,glioma/Tr-gl_217.jpg
533,notumor/Tr-no_218.jpg,meningioma/Tr-me_218.jpg,pituitary/Tr-pi_218.jpg,glioma/Tr-gl_218.jpg
534,notumor/Tr-no_219.jpg,meningioma/Tr-me_219.jpg,pituitary/Tr-pi_219.jpg,glioma/Tr-gl_219.jpg
535,notumor/Tr-no_22.jpg,meningioma/Tr-me_22.jpg,pituitary/Tr-pi_22.jpg,glioma/Tr-gl_22.jpg
536,notumor/Tr-no_220.jpg,meningioma/Tr-me_220.jpg,pituitary/Tr-pi_220.jpg,glioma/Tr-gl_220.jpg
537,notumor/Tr-no_221.jpg,meningioma/Tr-me_221.jpg,pituitary/Tr-pi_221.jpg,glioma/Tr-gl_221.jpg
538,notumor/Tr-no_222.jpg,meningioma/Tr-me_222.jpg,pituitary/Tr-pi_222.jpg,glioma/Tr-gl_222.jpg
539,notumor/Tr-no_223.jpg,meningioma/Tr-me_223.jpg,pituitary/Tr-pi_223.jpg,glioma/Tr-gl_223.jpg
540,notumor/Tr-no_224.jpg,meningioma/Tr-me_224.jpg,pituitary/Tr-pi_224.jpg,glioma/Tr-gl_224.jpg
541,notumor/Tr-no_225.jpg,meningioma/Tr-me_225.jpg,pituitary/Tr-pi_225.jpg,glioma/Tr-gl_225.jpg
542,notumor/Tr-no_226.jpg,meningioma/Tr-me_226.jpg,pituitary/Tr-pi_226.jpg,glioma/Tr-gl_226.jpg
543,notumor/Tr-no_227.jpg,meningioma/Tr-me_227.jpg,pituitary/Tr-pi_227.jpg,glioma/Tr-gl_227.jpg
544,notumor/Tr-no_228.jpg,meningioma/Tr-me_228.jpg,pituitary/Tr-pi_228.jpg,glioma/Tr-gl_228.jpg
545,notumor/Tr-no_229.jpg,meningioma/Tr-me_229.jpg,pituitary/Tr-pi_229.jpg,glioma/Tr-gl_229.jpg
546,notumor/Tr-no_23.jpg,meningioma/Tr-me_23.jpg,pituitary/Tr-pi_23.jpg,glioma/Tr-gl_23.jpg
547,notumor/Tr-no_230.jpg,meningioma/Tr-me_230.jpg,pituitary/Tr-pi_230.jpg,glioma/Tr-gl_230.jpg
548,notumor/Tr-no_231.jpg,meningioma/Tr-me_231.jpg,pituitary/Tr-pi_231.jpg,glioma/Tr-gl_231.jpg
549,notumor/Tr-no_232.jpg,meningioma/Tr-me_232.jpg,pituitary/Tr-pi_232.jpg,glioma/Tr-gl_232.jpg
550,notumor/Tr-no_233.jpg,meningioma/Tr-me_233.jpg,pituitary/Tr-pi_233.jpg,glioma/Tr-gl_233.jpg
551,notumor/Tr-no_234.jpg,meningioma/Tr-me_234.jpg,pituitary/Tr-pi_234.jpg,glioma/Tr-gl_234.jpg
552,notumor/Tr-no_235.jpg,meningioma/Tr-me_235.jpg,pituitary/Tr-pi_235.jpg,glioma/Tr-gl_235.jpg
553,notumor/Tr-no_236.jpg,meningioma/Tr-me_236.jpg,pituitary/Tr-pi_236.jpg,glioma/Tr-gl_236.jpg
554,notumor/Tr-no_237.jpg,meningioma/Tr-me_237.jpg,pituitary/Tr-pi_237.jpg,glioma/Tr-gl_237.jpg
555,notumor/Tr-no_238.jpg,meningioma/Tr-me_238.jpg,pituitary/Tr-pi_238.jpg,glioma/Tr-gl_238.jpg
556,notumor/Tr-no_239.jpg,meningioma/Tr-me_239.jpg,pituitary/Tr-pi_239.jpg,glioma/Tr-gl_239.jpg
557,notumor/Tr-no_24.jpg,meningioma/Tr-me_24.jpg,pituitary/Tr-pi_24.jpg,glioma/Tr-gl_24.jpg
558,notumor/Tr-no_240.jpg,meningioma/Tr-me_240.jpg,pituitary/Tr-pi_240.jpg,glioma/Tr-gl_240.jpg
559,notumor/Tr-no_241.jpg,meningioma/Tr-me_241.jpg,pituitary/Tr-pi_241.jpg,glioma/Tr-gl_241.jpg
560,notumor/Tr-no_242.jpg,meningioma/Tr-me_242.jpg,pituitary/Tr-pi_242.jpg,glioma/Tr-gl_242.jpg
561,notumor/Tr-no_243.jpg,meningioma/Tr-me_243.jpg,pituitary/Tr-pi_243.jpg,glioma/Tr-gl_243.jpg
562,notumor/Tr-no_244.jpg,meningioma/Tr-me_244.jpg,pituitary/Tr-pi_244.jpg,glioma/Tr-gl_244.jpg
563,notumor/Tr-no_245.jpg,meningioma/Tr-me_245.jpg,pituitary/Tr-pi_245.jpg,glioma/Tr-gl_245.jpg
564,notumor/Tr-no_246.jpg,meningioma/Tr-me_246.jpg,pituitary/Tr-pi_246.jpg,glioma/Tr-gl_246.jpg
565,notumor/Tr-no_247.jpg,meningioma/Tr-me_247.jpg,pituitary/Tr-pi_247.jpg,glioma/Tr-gl_247.jpg
566,notumor/Tr-no_248.jpg,meningioma/Tr-me_248.jpg,pituitary/Tr-pi_248.jpg,glioma/Tr-gl_248.jpg
567,notumor/Tr-no_249.jpg,meningioma/Tr-me_249.jpg,pituitary/Tr-pi_249.jpg,glioma/Tr-gl_249.jpg
568,notumor/Tr-no_25.jpg,meningioma/Tr-me_25.jpg,pituitary/Tr-pi_25.jpg,glioma/Tr-gl_25.jpg
569,notumor/Tr-no_250.jpg,meningioma/Tr-me_250.jpg,pituitary/Tr-pi_250.jpg,glioma/Tr-gl_250.jpg
570,notumor/Tr-no_251.jpg,meningioma/Tr-me_251.jpg,pituitary/Tr-pi_251.jpg,glioma/Tr-gl_251.jpg
