id,image_name,type
2779,meningioma/Tr-me_445.jpg,meningioma
2780,meningioma/Tr-me_25.jpg,meningioma
2781,meningioma/Tr-me_721.jpg,meningioma
2782,meningioma/Tr-me_264.jpg,meningioma
2783,pituitary/Tr-pi_288.jpg,pituitary
2784,glioma/Tr-gl_789.jpg,glioma
2785,glioma/Tr-gl_474.jpg,glioma
2786,meningioma/Tr-me_448.jpg,meningioma
2787,notumor/Tr-no_186.jpg,notumor
2788,notumor/Tr-no_438.jpg,notumor
2789,meningioma/Tr-me_350.jpg,meningioma
2790,pituitary/Tr-pi_518.jpg,pituitary
2791,notumor/Tr-no_403.jpg,notumor
2792,notumor/Tr-no_65.jpg,notumor
2793,meningioma/Tr-me_935.jpg,meningioma
2794,meningioma/Tr-me_784.jpg,meningioma
2795,notumor/Tr-no_1400.jpg,notumor
2796,pituitary/Tr-pi_1374.jpg,pituitary
2797,pituitary/Tr-pi_204.jpg,pituitary
2798,glioma/Tr-gl_1220.jpg,glioma
2799,glioma/Tr-gl_434.jpg,glioma
2800,meningioma/Tr-me_762.jpg,meningioma
2801,notumor/Tr-no_1098.jpg,notumor
2802,pituitary/Tr-pi_767.jpg,pituitary
2803,notumor/Tr-no_848.jpg,notumor
2804,notumor/Tr-no_895.jpg,notumor
2805,glioma/Tr-gl_720.jpg,glioma
2806,pituitary/Tr-pi_66.jpg,pituitary
2807,pituitary/Tr-pi_1021.jpg,pituitary
2808,notumor/Tr-no_744.jpg,notumor
2809,meningioma/Tr-me_1002.jpg,meningioma
2810,pituitary/Tr-pi_522.jpg,pituitary
2811,glioma/Tr-gl_709.jpg,glioma
2812,pituitary/Tr-pi_705.jpg,pituitary
2813,meningioma/Tr-me_333.jpg,meningioma
2814,notumor/Tr-no_615.jpg,notumor
2815,meningioma/Tr-me_1172.jpg,meningioma
2816,pituitary/Tr-pi_118.jpg,pituitary
2817,glioma/Tr-gl_823.jpg,glioma
2818,notumor/Tr-no_160.jpg,notumor
2819,notumor/Tr-no_887.jpg,notumor
2820,glioma/Tr-gl_1134.jpg,glioma
2821,pituitary/Tr-pi_677.jpg,pituitary
2822,pituitary/Tr-pi_450.jpg,pituitary
2823,notumor/Tr-no_1272.jpg,notumor
2824,pituitary/Tr-pi_412.jpg,pituitary
2825,meningioma/Tr-me_49.jpg,meningioma
2826,pituitary/Tr-pi_350.jpg,pituitary
2827,glioma/Tr-gl_432.jpg,glioma
2828,meningioma/Tr-me_970.jpg,meningioma
2829,notumor/Tr-no_487.jpg,notumor
2830,pituitary/Tr-pi_928.jpg,pituitary
2831,glioma/Tr-gl_1320.jpg,glioma
2832,notumor/Tr-no_1213.jpg,notumor
2833,glioma/Tr-gl_618.jpg,glioma
2834,notumor/Tr-no_1132.jpg,notumor
2835,pituitary/Tr-pi_873.jpg,pituitary
2836,pituitary/Tr-pi_135.jpg,pituitary
2837,glioma/Tr-gl_292.jpg,glioma
2838,glioma/Tr-gl_328.jpg,glioma
2839,meningioma/Tr-aug-me_5.jpg,meningioma
2840,meningioma/Tr-me_294.jpg,meningioma
2841,meningioma/Tr-me_1136.jpg,meningioma
2842,pituitary/Tr-pi_704.jpg,pituitary
2843,glioma/Tr-gl_289.jpg,glioma
2844,meningioma/Tr-me_132.jpg,meningioma
2845,meningioma/Tr-me_167.jpg,meningioma
2846,meningioma/Tr-me_539.jpg,meningioma
2847,meningioma/Tr-me_916.jpg,meningioma
2848,meningioma/Tr-me_1122.jpg,meningioma
2849,notumor/Tr-no_799.jpg,notumor
2850,pituitary/Tr-pi_252.jpg,pituitary
2851,notumor/Tr-no_55.jpg,notumor
2852,meningioma/Tr-aug-me_82.jpg,meningioma
2853,pituitary/Tr-pi_1137.jpg,pituitary
2854,meningioma/Tr-me_688.jpg,meningioma
2855,notumor/Tr-no_748.jpg,notumor
2856,notumor/Tr-no_368.jpg,notumor
2857,pituitary/Tr-pi_1255.jpg,pituitary
2858,pituitary/Tr-pi_69.jpg,pituitary
2859,meningioma/Tr-me_169.jpg,meningioma
2860,pituitary/Tr-pi_483.jpg,pituitary
2861,glioma/Tr-gl_705.jpg,glioma
2862,notumor/Tr-no_921.jpg,notumor
2863,pituitary/Tr-pi_385.jpg,pituitary
2864,pituitary/Tr-pi_1083.jpg,pituitary
2865,notumor/Tr-no_7.jpg,notumor
2866,glioma/Tr-gl_1399.jpg,glioma
2867,glioma/Tr-gl_370.jpg,glioma
2868,glioma/Tr-gl_1379.jpg,glioma
2869,glioma/Tr-gl_796.jpg,glioma
2870,glioma/Tr-gl_1291.jpg,glioma
2871,glioma/Tr-gl_445.jpg,glioma
2872,pituitary/Tr-pi_1222.jpg,pituitary
2873,glioma/Tr-gl_386.jpg,glioma
2874,notumor/Tr-no_880.jpg,notumor
2875,meningioma/Tr-me_223.jpg,meningioma
2876,meningioma/Tr-aug-me_22.jpg,meningioma
2877,glioma/Tr-gl_681.jpg,glioma
2878,meningioma/Tr-me_1154.jpg,meningioma
2879,notumor/Tr-no_607.jpg,notumor
2880,glioma/Tr-gl_1209.jpg,glioma
2881,glioma/Tr-gl_1325.jpg,glioma
2882,notumor/Tr-no_776.jpg,notumor
2883,notumor/Tr-no_1009.jpg,notumor
2884,meningioma/Tr-me_177.jpg,meningioma
2885,meningioma/Tr-me_530.jpg,meningioma
2886,glioma/Tr-gl_780.jpg,glioma
2887,notumor/Tr-no_869.jpg,notumor
2888,meningioma/Tr-me_35.jpg,meningioma
2889,glioma/Tr-gl_496.jpg,glioma
2890,meningioma/Tr-me_904.jpg,meningioma
2891,meningioma/Tr-me_1066.jpg,meningioma
2892,meningioma/Tr-me_295.jpg,meningioma
2893,pituitary/Tr-pi_229.jpg,pituitary
2894,pituitary/Tr-pi_447.jpg,pituitary
2895,glioma/Tr-gl_771.jpg,glioma
2896,pituitary/Tr-pi_1182.jpg,pituitary
2897,meningioma/Tr-aug-me_16.jpg,meningioma
2898,pituitary/Tr-pi_561.jpg,pituitary
2899,notumor/Tr-no_1068.jpg,notumor
2900,glioma/Tr-gl_1228.jpg,glioma
2901,pituitary/Tr-pi_949.jpg,pituitary
2902,meningioma/Tr-me_747.jpg,meningioma
2903,notumor/Tr-no_593.jpg,notumor
2904,glioma/Tr-gl_537.jpg,glioma
2905,glioma/Tr-gl_219.jpg,glioma
2906,pituitary/Tr-pi_1263.jpg,pituitary
2907,pituitary/Tr-pi_301.jpg,pituitary
2908,meningioma/Tr-me_1266.jpg,meningioma
2909,glioma/Tr-gl_644.jpg,glioma
2910,meningioma/Tr-me_1162.jpg,meningioma
2911,notumor/Tr-no_1359.jpg,notumor
2912,meningioma/Tr-me_858.jpg,meningioma
2913,glioma/Tr-gl_136.jpg,glioma
2914,notumor/Tr-no_1138.jpg,notumor
2915,meningioma/Tr-me_1279.jpg,meningioma
2916,glioma/Tr-gl_514.jpg,glioma
2917,meningioma/Tr-me_919.jpg,meningioma
2918,notumor/Tr-no_23.jpg,notumor
2919,pituitary/Tr-pi_916.jpg,pituitary
2920,glioma/Tr-gl_1053.jpg,glioma
2921,meningioma/Tr-me_1056.jpg,meningioma
2922,pituitary/Tr-pi_732.jpg,pituitary
2923,notumor/Tr-no_251.jpg,notumor
2924,pituitary/Tr-pi_70.jpg,pituitary
2925,meningioma/Tr-me_962.jpg,meningioma
2926,notumor/Tr-no_30.jpg,notumor
2927,meningioma/Tr-me_1073.jpg,meningioma
2928,pituitary/Tr-pi_1059.jpg,pituitary
2929,pituitary/Tr-pi_142.jpg,pituitary
2930,notumor/Tr-no_1293.jpg,notumor
2931,notumor/Tr-no_877.jpg,notumor
2932,pituitary/Tr-pi_98.jpg,pituitary
2933,notumor/Tr-no_766.jpg,notumor
2934,notumor/Tr-no_1399.jpg,notumor
2935,glioma/Tr-gl_254.jpg,glioma
2936,pituitary/Tr-pi_395.jpg,pituitary
2937,notumor/Tr-no_367.jpg,notumor
2938,glioma/Tr-gl_533.jpg,glioma
2939,notumor/Tr-no_309.jpg,notumor
2940,notumor/Tr-no_1227.jpg,notumor
2941,pituitary/Tr-pi_1400.jpg,pituitary
2942,notumor/Tr-no_178.jpg,notumor
2943,notumor/Tr-no_553.jpg,notumor
2944,meningioma/Tr-me_541.jpg,meningioma
2945,notumor/Tr-no_449.jpg,notumor
2946,meningioma/Tr-me_161.jpg,meningioma
2947,meningioma/Tr-me_1131.jpg,meningioma
2948,meningioma/Tr-me_274.jpg,meningioma
2949,glioma/Tr-gl_208.jpg,glioma
2950,pituitary/Tr-pi_1110.jpg,pituitary
2951,notumor/Tr-no_1104.jpg,notumor
2952,glioma/Tr-gl_351.jpg,glioma
2953,pituitary/Tr-pi_1096.jpg,pituitary
2954,notumor/Tr-no_1284.jpg,notumor
2955,meningioma/Tr-me_372.jpg,meningioma
2956,pituitary/Tr-pi_545.jpg,pituitary
2957,notumor/Tr-no_912.jpg,notumor
2958,notumor/Tr-no_597.jpg,notumor
2959,meningioma/Tr-me_426.jpg,meningioma
2960,meningioma/Tr-me_248.jpg,meningioma
2961,glioma/Tr-gl_308.jpg,glioma
2962,pituitary/Tr-pi_27.jpg,pituitary
2963,notumor/Tr-no_575.jpg,notumor
2964,pituitary/Tr-pi_774.jpg,pituitary
2965,meningioma/Tr-me_773.jpg,meningioma
2966,glioma/Tr-gl_40.jpg,glioma
2967,notumor/Tr-no_611.jpg,notumor
2968,pituitary/Tr-pi_1309.jpg,pituitary
2969,notumor/Tr-no_1264.jpg,notumor
2970,notumor/Tr-no_1372.jpg,notumor
2971,pituitary/Tr-pi_667.jpg,pituitary
2972,meningioma/Tr-me_1129.jpg,meningioma
2973,glioma/Tr-gl_105.jpg,glioma
2974,meningioma/Tr-me_892.jpg,meningioma
2975,notumor/Tr-no_1294.jpg,notumor
2976,pituitary/Tr-pi_367.jpg,pituitary
2977,glioma/Tr-gl_487.jpg,glioma
2978,notumor/Tr-no_222.jpg,notumor
2979,glioma/Tr-gl_609.jpg,glioma
2980,meningioma/Tr-me_83.jpg,meningioma
2981,notumor/Tr-no_163.jpg,notumor
2982,notumor/Tr-no_404.jpg,notumor
2983,pituitary/Tr-pi_274.jpg,pituitary
2984,meningioma/Tr-me_126.jpg,meningioma
2985,notumor/Tr-no_52.jpg,notumor
2986,glioma/Tr-gl_1150.jpg,glioma
2987,glioma/Tr-gl_1058.jpg,glioma
2988,glioma/Tr-gl_484.jpg,glioma
2989,notumor/Tr-no_360.jpg,notumor
2990,meningioma/Tr-me_957.jpg,meningioma
2991,glioma/Tr-gl_1364.jpg,glioma
2992,meningioma/Tr-me_85.jpg,meningioma
2993,notumor/Tr-no_1056.jpg,notumor
2994,glioma/Tr-gl_34.jpg,glioma
2995,meningioma/Tr-me_1276.jpg,meningioma
2996,meningioma/Tr-me_590.jpg,meningioma
2997,meningioma/Tr-me_42.jpg,meningioma
2998,meningioma/Tr-me_1119.jpg,meningioma
2999,notumor/Tr-no_860.jpg,notumor
3000,glioma/Tr-gl_332.jpg,glioma
3001,glioma/Tr-gl_945.jpg,glioma
3002,meningioma/Tr-me_52.jpg,meningioma
3003,notumor/Tr-no_863.jpg,notumor
3004,notumor/Tr-no_753.jpg,notumor
3005,pituitary/Tr-pi_213.jpg,pituitary
3006,pituitary/Tr-pi_83.jpg,pituitary
3007,meningioma/Tr-me_288.jpg,meningioma
3008,glioma/Tr-gl_641.jpg,glioma
3009,pituitary/Tr-pi_1064.jpg,pituitary
3010,glioma/Tr-gl_1160.jpg,glioma
3011,notumor/Tr-no_430.jpg,notumor
3012,glioma/Tr-gl_147.jpg,glioma
3013,meningioma/Tr-me_210.jpg,meningioma
3014,notumor/Tr-no_1026.jpg,notumor
3015,meningioma/Tr-me_1218.jpg,meningioma
3016,glioma/Tr-gl_1360.jpg,glioma
3017,glioma/Tr-gl_741.jpg,glioma
3018,notumor/Tr-no_526.jpg,notumor
3019,pituitary/Tr-pi_1074.jpg,pituitary
3020,pituitary/Tr-pi_1232.jpg,pituitary
3021,notumor/Tr-no_10.jpg,notumor
3022,notumor/Tr-no_437.jpg,notumor
3023,meningioma/Tr-me_814.jpg,meningioma
3024,pituitary/Tr-pi_1006.jpg,pituitary
3025,meningioma/Tr-me_117.jpg,meningioma
3026,notumor/Tr-no_116.jpg,notumor
3027,pituitary/Tr-pi_850.jpg,pituitary
3028,meningioma/Tr-me_1299.jpg,meningioma
3029,pituitary/Tr-pi_64.jpg,pituitary
3030,pituitary/Tr-pi_655.jpg,pituitary
3031,meningioma/Tr-me_670.jpg,meningioma
3032,pituitary/Tr-pi_1194.jpg,pituitary
3033,notumor/Tr-no_350.jpg,notumor
3034,pituitary/Tr-pi_332.jpg,pituitary
3035,glioma/Tr-gl_476.jpg,glioma
3036,glioma/Tr-gl_1346.jpg,glioma
3037,glioma/Tr-gl_837.jpg,glioma
3038,meningioma/Tr-me_671.jpg,meningioma
3039,pituitary/Tr-pi_879.jpg,pituitary
3040,glioma/Tr-gl_1040.jpg,glioma
3041,glioma/Tr-gl_493.jpg,glioma
3042,pituitary/Tr-pi_8.jpg,pituitary
3043,glioma/Tr-gl_455.jpg,glioma
3044,notumor/Tr-no_931.jpg,notumor
3045,glioma/Tr-gl_153.jpg,glioma
3046,pituitary/Tr-pi_1015.jpg,pituitary
3047,glioma/Tr-gl_1221.jpg,glioma
3048,pituitary/Tr-pi_743.jpg,pituitary
3049,meningioma/Tr-me_106.jpg,meningioma
3050,meningioma/Tr-me_813.jpg,meningioma
3051,notumor/Tr-no_307.jpg,notumor
3052,glioma/Tr-gl_889.jpg,glioma
3053,pituitary/Tr-pi_1224.jpg,pituitary
3054,pituitary/Tr-pi_423.jpg,pituitary
3055,pituitary/Tr-pi_30.jpg,pituitary
3056,notumor/Tr-no_648.jpg,notumor
3057,glioma/Tr-gl_291.jpg,glioma
3058,pituitary/Tr-pi_700.jpg,pituitary
3059,notumor/Tr-no_241.jpg,notumor
3060,notumor/Tr-no_1292.jpg,notumor
3061,notumor/Tr-no_992.jpg,notumor
3062,meningioma/Tr-me_208.jpg,meningioma
3063,notumor/Tr-no_775.jpg,notumor
3064,notumor/Tr-no_605.jpg,notumor
3065,meningioma/Tr-me_360.jpg,meningioma
3066,meningioma/Tr-me_260.jpg,meningioma
3067,notumor/Tr-no_1314.jpg,notumor
3068,meningioma/Tr-me_1102.jpg,meningioma
3069,glioma/Tr-gl_422.jpg,glioma
3070,meningioma/Tr-aug-me_92.jpg,meningioma
3071,glioma/Tr-gl_989.jpg,glioma
3072,notumor/Tr-no_1024.jpg,notumor
3073,notumor/Tr-no_600.jpg,notumor
3074,notumor/Tr-no_1235.jpg,notumor
3075,notumor/Tr-no_228.jpg,notumor
3076,notumor/Tr-no_629.jpg,notumor
3077,meningioma/Tr-me_761.jpg,meningioma
3078,notumor/Tr-no_631.jpg,notumor
3079,meningioma/Tr-me_642.jpg,meningioma
3080,pituitary/Tr-pi_63.jpg,pituitary
3081,pituitary/Tr-pi_257.jpg,pituitary
3082,meningioma/Tr-me_191.jpg,meningioma
3083,meningioma/Tr-me_483.jpg,meningioma
3084,notumor/Tr-no_3.jpg,notumor
3085,pituitary/Tr-pi_821.jpg,pituitary
3086,glioma/Tr-gl_1125.jpg,glioma
3087,meningioma/Tr-me_1225.jpg,meningioma
3088,glioma/Tr-gl_961.jpg,glioma
3089,meningioma/Tr-me_496.jpg,meningioma
3090,pituitary/Tr-pi_776.jpg,pituitary
3091,notumor/Tr-no_344.jpg,notumor
3092,glioma/Tr-gl_544.jpg,glioma
3093,meningioma/Tr-me_522.jpg,meningioma
3094,notumor/Tr-no_1129.jpg,notumor
3095,glioma/Tr-gl_1388.jpg,glioma
3096,notumor/Tr-no_1141.jpg,notumor
3097,pituitary/Tr-pi_715.jpg,pituitary
3098,glioma/Tr-gl_264.jpg,glioma
3099,meningioma/Tr-me_280.jpg,meningioma
3100,glioma/Tr-gl_963.jpg,glioma
3101,pituitary/Tr-pi_629.jpg,pituitary
3102,pituitary/Tr-pi_1033.jpg,pituitary
3103,glioma/Tr-gl_858.jpg,glioma
3104,notumor/Tr-no_791.jpg,notumor
3105,notumor/Tr-no_1254.jpg,notumor
3106,pituitary/Tr-pi_314.jpg,pituitary
3107,glioma/Tr-gl_1174.jpg,glioma
3108,pituitary/Tr-pi_210.jpg,pituitary
3109,meningioma/Tr-me_499.jpg,meningioma
3110,notumor/Tr-no_1308.jpg,notumor
3111,notumor/Tr-no_563.jpg,notumor
3112,notumor/Tr-no_1196.jpg,notumor
3113,glioma/Tr-gl_689.jpg,glioma
3114,meningioma/Tr-me_519.jpg,meningioma
3115,notumor/Tr-no_524.jpg,notumor
3116,glioma/Tr-gl_821.jpg,glioma
3117,notumor/Tr-no_447.jpg,notumor
3118,meningioma/Tr-me_255.jpg,meningioma
3119,pituitary/Tr-pi_398.jpg,pituitary
3120,pituitary/Tr-pi_932.jpg,pituitary
3121,meningioma/Tr-me_351.jpg,meningioma
3122,notumor/Tr-no_276.jpg,notumor
3123,glioma/Tr-gl_1122.jpg,glioma
3124,meningioma/Tr-me_848.jpg,meningioma
3125,pituitary/Tr-pi_1267.jpg,pituitary
3126,pituitary/Tr-pi_1278.jpg,pituitary
3127,notumor/Tr-no_189.jpg,notumor
3128,meningioma/Tr-me_256.jpg,meningioma
3129,pituitary/Tr-pi_1291.jpg,pituitary
3130,pituitary/Tr-pi_383.jpg,pituitary
3131,notumor/Tr-no_285.jpg,notumor
3132,glioma/Tr-gl_871.jpg,glioma
3133,pituitary/Tr-pi_120.jpg,pituitary
3134,pituitary/Tr-pi_1365.jpg,pituitary
3135,glioma/Tr-gl_859.jpg,glioma
3136,notumor/Tr-no_234.jpg,notumor
3137,meningioma/Tr-me_683.jpg,meningioma
3138,glioma/Tr-gl_932.jpg,glioma
3139,meningioma/Tr-me_1224.jpg,meningioma
3140,pituitary/Tr-pi_409.jpg,pituitary
3141,pituitary/Tr-pi_1030.jpg,pituitary
3142,meningioma/Tr-me_697.jpg,meningioma
3143,glioma/Tr-gl_674.jpg,glioma
3144,pituitary/Tr-pi_871.jpg,pituitary
3145,notumor/Tr-no_381.jpg,notumor
3146,glioma/Tr-gl_1192.jpg,glioma
3147,glioma/Tr-gl_1140.jpg,glioma
3148,pituitary/Tr-pi_89.jpg,pituitary
3149,pituitary/Tr-pi_519.jpg,pituitary
3150,notumor/Tr-no_1299.jpg,notumor
3151,notumor/Tr-no_1099.jpg,notumor
3152,glioma/Tr-gl_12.jpg,glioma
3153,pituitary/Tr-pi_1098.jpg,pituitary
3154,meningioma/Tr-me_742.jpg,meningioma
3155,meningioma/Tr-me_439.jpg,meningioma
3156,glioma/Tr-gl_756.jpg,glioma
3157,glioma/Tr-gl_1217.jpg,glioma
3158,glioma/Tr-gl_955.jpg,glioma
3159,glioma/Tr-gl_1015.jpg,glioma
3160,notumor/Tr-no_973.jpg,notumor
3161,meningioma/Tr-me_540.jpg,meningioma
3162,notumor/Tr-no_645.jpg,notumor
3163,meningioma/Tr-me_1030.jpg,meningioma
3164,pituitary/Tr-pi_967.jpg,pituitary
3165,pituitary/Tr-pi_465.jpg,pituitary
3166,meningioma/Tr-me_1006.jpg,meningioma
3167,pituitary/Tr-pi_549.jpg,pituitary
3168,meningioma/Tr-aug-me_62.jpg,meningioma
3169,meningioma/Tr-me_605.jpg,meningioma
3170,pituitary/Tr-pi_691.jpg,pituitary
3171,pituitary/Tr-pi_1340.jpg,pituitary
3172,glioma/Tr-gl_179.jpg,glioma
3173,glioma/Tr-gl_1275.jpg,glioma
3174,pituitary/Tr-pi_676.jpg,pituitary
3175,glioma/Tr-gl_408.jpg,glioma
3176,pituitary/Tr-pi_1390.jpg,pituitary
3177,notumor/Tr-no_136.jpg,notumor
3178,pituitary/Tr-pi_993.jpg,pituitary
3179,glioma/Tr-gl_762.jpg,glioma
3180,pituitary/Tr-pi_453.jpg,pituitary
3181,pituitary/Tr-pi_184.jpg,pituitary
3182,pituitary/Tr-pi_541.jpg,pituitary
3183,pituitary/Tr-pi_505.jpg,pituitary
3184,glioma/Tr-gl_938.jpg,glioma
3185,notumor/Tr-no_862.jpg,notumor
3186,notumor/Tr-no_345.jpg,notumor
3187,meningioma/Tr-aug-me_17.jpg,meningioma
3188,pituitary/Tr-pi_195.jpg,pituitary
3189,meningioma/Tr-aug-me_30.jpg,meningioma
3190,pituitary/Tr-pi_262.jpg,pituitary
3191,notumor/Tr-no_1229.jpg,notumor
3192,meningioma/Tr-me_110.jpg,meningioma
3193,pituitary/Tr-pi_127.jpg,pituitary
3194,glioma/Tr-gl_275.jpg,glioma
3195,glioma/Tr-gl_440.jpg,glioma
3196,pituitary/Tr-pi_961.jpg,pituitary
3197,glioma/Tr-gl_1357.jpg,glioma
3198,notumor/Tr-no_573.jpg,notumor
3199,notumor/Tr-no_397.jpg,notumor
3200,pituitary/Tr-pi_1208.jpg,pituitary
3201,pituitary/Tr-pi_502.jpg,pituitary
3202,glioma/Tr-gl_1109.jpg,glioma
3203,pituitary/Tr-pi_168.jpg,pituitary
3204,glioma/Tr-gl_1130.jpg,glioma
3205,pituitary/Tr-pi_1097.jpg,pituitary
3206,pituitary/Tr-pi_209.jpg,pituitary
3207,meningioma/Tr-me_887.jpg,meningioma
3208,pituitary/Tr-pi_724.jpg,pituitary
3209,pituitary/Tr-pi_270.jpg,pituitary
3210,glioma/Tr-gl_262.jpg,glioma
3211,notumor/Tr-no_1364.jpg,notumor
3212,meningioma/Tr-me_287.jpg,meningioma
3213,glioma/Tr-gl_222.jpg,glioma
3214,glioma/Tr-gl_1269.jpg,glioma
3215,glioma/Tr-gl_172.jpg,glioma
3216,pituitary/Tr-pi_540.jpg,pituitary
3217,meningioma/Tr-me_1036.jpg,meningioma
3218,notumor/Tr-no_911.jpg,notumor
3219,meningioma/Tr-me_991.jpg,meningioma
3220,pituitary/Tr-pi_876.jpg,pituitary
3221,meningioma/Tr-me_1115.jpg,meningioma
3222,meningioma/Tr-me_212.jpg,meningioma
3223,notumor/Tr-no_294.jpg,notumor
3224,notumor/Tr-no_364.jpg,notumor
3225,pituitary/Tr-pi_3.jpg,pituitary
3226,notumor/Tr-no_456.jpg,notumor
3227,meningioma/Tr-me_51.jpg,meningioma
3228,pituitary/Tr-pi_980.jpg,pituitary
3229,glioma/Tr-gl_812.jpg,glioma
3230,notumor/Tr-no_724.jpg,notumor
3231,notumor/Tr-no_711.jpg,notumor
3232,pituitary/Tr-pi_1087.jpg,pituitary
3233,glioma/Tr-gl_773.jpg,glioma
3234,meningioma/Tr-me_363.jpg,meningioma
3235,pituitary/Tr-pi_844.jpg,pituitary
3236,notumor/Tr-no_660.jpg,notumor
3237,glioma/Tr-gl_1370.jpg,glioma
3238,glioma/Tr-gl_900.jpg,glioma
3239,meningioma/Tr-me_1120.jpg,meningioma
3240,glioma/Tr-gl_1092.jpg,glioma
3241,glioma/Tr-gl_182.jpg,glioma
3242,pituitary/Tr-pi_1151.jpg,pituitary
3243,pituitary/Tr-pi_132.jpg,pituitary
3244,meningioma/Tr-me_263.jpg,meningioma
3245,notumor/Tr-no_475.jpg,notumor
3246,pituitary/Tr-pi_1266.jpg,pituitary
3247,meningioma/Tr-me_738.jpg,meningioma
3248,glioma/Tr-gl_123.jpg,glioma
3249,notumor/Tr-no_1316.jpg,notumor
3250,glioma/Tr-gl_2.jpg,glioma
3251,glioma/Tr-gl_840.jpg,glioma
3252,meningioma/Tr-me_87.jpg,meningioma
3253,glioma/Tr-gl_320.jpg,glioma
3254,glioma/Tr-gl_1386.jpg,glioma
3255,glioma/Tr-gl_1002.jpg,glioma
3256,meningioma/Tr-me_77.jpg,meningioma
3257,pituitary/Tr-pi_134.jpg,pituitary
3258,meningioma/Tr-me_11.jpg,meningioma
3259,notumor/Tr-no_1356.jpg,notumor
3260,notumor/Tr-no_390.jpg,notumor
3261,pituitary/Tr-pi_830.jpg,pituitary
3262,pituitary/Tr-pi_1180.jpg,pituitary
3263,glioma/Tr-gl_1214.jpg,glioma
3264,glioma/Tr-gl_1267.jpg,glioma
3265,pituitary/Tr-pi_1377.jpg,pituitary
3266,pituitary/Tr-pi_731.jpg,pituitary
3267,glioma/Tr-gl_44.jpg,glioma
3268,meningioma/Tr-me_614.jpg,meningioma
3269,meningioma/Tr-me_889.jpg,meningioma
3270,glioma/Tr-gl_468.jpg,glioma
3271,meningioma/Tr-me_234.jpg,meningioma
3272,notumor/Tr-no_27.jpg,notumor
3273,glioma/Tr-gl_862.jpg,glioma
3274,pituitary/Tr-pi_500.jpg,pituitary
3275,pituitary/Tr-pi_1197.jpg,pituitary
3276,glioma/Tr-gl_953.jpg,glioma
3277,pituitary/Tr-pi_1234.jpg,pituitary
3278,meningioma/Tr-me_764.jpg,meningioma
3279,pituitary/Tr-pi_1184.jpg,pituitary
3280,glioma/Tr-gl_523.jpg,glioma
3281,pituitary/Tr-pi_1371.jpg,pituitary
3282,glioma/Tr-gl_825.jpg,glioma
3283,meningioma/Tr-me_1018.jpg,meningioma
3284,pituitary/Tr-pi_1029.jpg,pituitary
3285,meningioma/Tr-me_1038.jpg,meningioma
3286,notumor/Tr-no_889.jpg,notumor
3287,glioma/Tr-gl_1294.jpg,glioma
3288,pituitary/Tr-pi_253.jpg,pituitary
3289,meningioma/Tr-aug-me_13.jpg,meningioma
3290,glioma/Tr-gl_869.jpg,glioma
3291,meningioma/Tr-aug-me_94.jpg,meningioma
3292,meningioma/Tr-me_174.jpg,meningioma
3293,glioma/Tr-gl_1010.jpg,glioma
3294,meningioma/Tr-me_1021.jpg,meningioma
3295,pituitary/Tr-pi_1154.jpg,pituitary
3296,notumor/Tr-no_1027.jpg,notumor
3297,glioma/Tr-gl_896.jpg,glioma
3298,pituitary/Tr-pi_1113.jpg,pituitary
3299,pituitary/Tr-pi_418.jpg,pituitary
3300,notumor/Tr-no_311.jpg,notumor
3301,pituitary/Tr-pi_254.jpg,pituitary
3302,notumor/Tr-no_1112.jpg,notumor
3303,notumor/Tr-no_300.jpg,notumor
3304,notumor/Tr-no_733.jpg,notumor
3305,pituitary/Tr-pi_538.jpg,pituitary
3306,meningioma/Tr-me_13.jpg,meningioma
3307,notumor/Tr-no_479.jpg,notumor
3308,meningioma/Tr-me_81.jpg,meningioma
3309,meningioma/Tr-me_981.jpg,meningioma
3310,glioma/Tr-gl_353.jpg,glioma
3311,notumor/Tr-no_233.jpg,notumor
3312,glioma/Tr-gl_392.jpg,glioma
3313,glioma/Tr-gl_213.jpg,glioma
3314,notumor/Tr-no_1381.jpg,notumor
3315,pituitary/Tr-pi_497.jpg,pituitary
3316,pituitary/Tr-pi_322.jpg,pituitary
3317,pituitary/Tr-pi_129.jpg,pituitary
3318,notumor/Tr-no_798.jpg,notumor
3319,meningioma/Tr-me_681.jpg,meningioma
3320,notumor/Tr-no_36.jpg,notumor
3321,pituitary/Tr-pi_1094.jpg,pituitary
3322,notumor/Tr-no_738.jpg,notumor
3323,meningioma/Tr-me_659.jpg,meningioma
3324,pituitary/Tr-pi_658.jpg,pituitary
3325,meningioma/Tr-me_579.jpg,meningioma
3326,notumor/Tr-no_1192.jpg,notumor
3327,meningioma/Tr-me_238.jpg,meningioma
3328,pituitary/Tr-pi_1146.jpg,pituitary
3329,notumor/Tr-no_440.jpg,notumor
3330,meningioma/Tr-me_1298.jpg,meningioma
3331,notumor/Tr-no_1050.jpg,notumor
3332,meningioma/Tr-me_1178.jpg,meningioma
3333,glioma/Tr-gl_579.jpg,glioma
3334,glioma/Tr-gl_1199.jpg,glioma
3335,glioma/Tr-gl_531.jpg,glioma
3336,pituitary/Tr-pi_918.jpg,pituitary
3337,glioma/Tr-gl_943.jpg,glioma
3338,pituitary/Tr-pi_1034.jpg,pituitary
3339,notumor/Tr-no_330.jpg,notumor
3340,meningioma/Tr-me_327.jpg,meningioma
